x,y,z,time_board,time_marker,marker
0.084,-0.22,1.03,1728432665.043832,1728432666.716592,1000
0.084,-0.22,1.03,1728432665.0438428,1728432666.716592,1000
0.084,-0.22,1.03,1728432665.0438545,1728432666.716592,1000
0.084,-0.22,1.03,1728432665.043866,1728432666.716592,1000
0.084,-0.22,1.03,1728432665.0438771,1728432666.716592,1000
0.084,-0.22,1.03,1728432665.043888,1728432666.716592,1000
0.084,-0.22,1.03,1728432665.0438995,1728432666.716592,1000
0.084,-0.218,1.058,1728432665.0439112,1728432666.716592,1000
0.084,-0.218,1.058,1728432665.043922,1728432666.716592,1000
0.084,-0.218,1.058,1728432665.0439332,1728432666.716592,1000
0.084,-0.218,1.058,1728432665.0439448,1728432666.716592,1000
0.084,-0.218,1.058,1728432665.043956,1728432666.716592,1000
