Fp1,C3,time_board
-2597.049188262128,4418.001105547083,1730329894.6590145
-2526.2835653166253,4424.170187016748,1730329894.6641395
-2570.003577471206,4451.998108863605,1730329894.6680238
-2656.3036628131467,4456.446106010211,1730329894.6719732
-2615.6905431378536,4424.281945739025,1730329894.6749835
-2527.8034839395864,4425.131312028327,1730329894.678938
-2552.9268447073514,4461.229379323648,1730329894.6831183
-2642.803209162141,4467.823143937962,1730329894.6869547
-2634.1754358023927,4428.148797529793,1730329894.6920292
-2543.4273533138457,4416.905870068774,1730329894.696021
-2541.996841668706,4455.574387976455,1730329894.7001133
-2638.936357371373,4469.276007327558,1730329894.7030413
-2645.373659774501,4434.384934232823,1730329894.7072012
-2552.8374377295304,4414.044846778494,1730329894.7110765
-2534.9560421652845,4440.68812616922,1730329894.7152069
-2622.8878048524625,4469.432469538745,1730329894.7190735
-2656.19190409087,4447.125428572349,1730329894.7242384
-2577.6925775638315,4422.136178271315,1730329894.7281165
-2530.530396763134,4448.064201839471,1730329894.7312586
-2602.815938331597,4470.617111994876,1730329894.7352493
-2659.2093895923367,4449.271196040058,1730329894.7392876
-2594.344627183036,4423.186710260715,1730329894.7432747
-2524.1825013378266,4447.706573928186,1730329894.747344
-2583.8616590334964,4479.244885354625,1730329894.7520769
-2663.679738483398,4458.435411266734,1730329894.7562976
-2609.61086864601,4429.3110882414685,1730329894.759294
-2529.189292095816,4443.280928526036,1730329894.7631955
-2565.0861936910387,4502.378940865868,1730329894.7672997
-2664.685566983887,4546.411877442823,1730329894.7712028
-2640.657441694432,4545.808380342529,1730329894.7752187
-2519.622745468944,4523.590746353954,1730329894.7803688
-2530.753914207686,4536.130074993382,1730329894.7833655
-2633.549586957644,4518.56160385151,1730329894.7871468
-2633.840159635563,4524.171891709792,1730329894.7912652
-2548.45649581629,4447.863036139373,1730329894.795356
-2545.5060655481893,4429.758123130575,1730329894.7991705
-2628.207520032826,4523.523691120588,1730329894.8033504
-2626.777008387686,4558.258302004136,1730329894.808172
-2534.97839390974,4498.668551286287,1730329894.8111582
-2521.321478047548,4503.228307155169,1730329894.8153405
-2590.6565893479096,4505.351722878423,1730329894.819197
-2626.777008387686,4453.562730975477,1730329894.8233917
-2570.8305920160524,4441.604547691888,1730329894.8272414
-2551.3175191065693,4548.311775721523,1730329894.8314142
-2611.3096012246137,4581.392357515378,1730329894.8362837
-2645.753639430241,4475.713309730686,1730329894.839471
-2578.6313508309545,4401.930201283718,1730329894.842476
-2506.234050540215,4437.000088334095,1730329894.847489
-2567.36607162548,4492.812394238996,1730329894.8515189
-2651.118058099516,4503.250658899625,1730329894.8555152
-2612.315429725102,4465.006824136594,1730329894.8594697
-2528.116408361961,4448.622995450854,1730329894.8644888
-2563.722737279265,4506.983400223661,1730329894.8674908
-2665.4008228064567,4568.76362189813,1730329894.8715253
-2630.3979909894456,4572.585770199987,1730329894.875508
-2510.458530242268,4518.382789895867,1730329894.8795395
-2541.818027713064,4578.508982480644,1730329894.8834949
-2654.7613924457305,4673.995634793715,1730329894.8873816
-2631.739095656764,4582.040558104582,1730329894.890313
-2534.9560421652845,4432.909719098773,1730329894.8943408
-2501.6072394379667,4411.764968844052,1730329894.8984706
-2601.877165064474,4465.230341581148,1730329894.9035263
-2633.415476490912,4471.488830028633,1730329894.9073627
-2551.518684806667,4453.272158297558,1730329894.911471
-2505.6976086732875,4482.575295278465,1730329894.915545
-2587.549696868622,4506.312847890002,1730329894.9185855
-2647.765296431219,4465.140934603326,1730329894.9225056
-2565.9579117247954,4447.684222183731,1730329894.9265952
-2494.9017161013744,4461.117620601371,1730329894.9318402
-2571.545847838622,4493.0582634280045,1730329894.9354231
-2658.248264580758,4491.113661660393,1730329894.939638
-2609.2755924791804,4462.145800846315,1730329894.9435327
-2531.200949096793,4434.988431333117,1730329894.94666
-2600.111377252505,4494.868754728885,1730329894.950669
-2680.8458782250736,4521.221461441692,1730329894.9545312
-2616.428150704879,4507.095158945937,1730329894.958652
-2519.555690235578,4471.488830028633,1730329894.9636998
-2557.576007554055,4492.991208194639,1730329894.967823
-2655.029613379194,4499.65202804232,1730329894.9715793
-2629.034534577672,4488.811431981496,1730329894.9745634
-2537.9511759222955,4516.996981739639,1730329894.9785223
-2553.507990063189,4587.3826250294005,1730329894.982726
-2628.6322031774766,4614.696456753785,1730329894.986494
-2643.227892306792,4562.415726472822,1730329894.991687
-2564.3485861240133,4431.59096617591,1730329894.9956477
-2540.298109090103,4374.43755560369,1730329894.9997027
-2607.0180662891944,4403.316009439946,1730329895.0025327
-2634.197787546848,4452.825123408452,1730329895.0066535
-2534.844283443008,4514.627696827376,1730329895.0105348
-2515.085341344517,4543.215577985714,1730329895.014725
-2606.8839558224627,4545.1825314977805,1730329895.018525
-2679.5047735577555,4601.95596241426,1730329895.02378
-2629.5039212112333,4584.298084294568,1730329895.0267591
-2503.104806316472,4438.810579634975,1730329895.0306733
-2549.819952228064,4389.05559647746,1730329895.034638
-2683.349273604068,4539.125208750393,1730329895.0387793
-2612.4495401918343,4520.506205619122,1730329895.0427735
-2511.1514343203826,4442.945652359206,1730329895.0477831
-2552.703327262798,4403.20425071767,1730329895.051851
-2588.779042813664,4359.171314140715,1730329895.0546868
-2565.9355599803403,4332.349220794346,1730329895.058777
-2499.7967481370865,4304.409540225213,1730329895.0626793
-2556.234902886737,4422.0914747824045,1730329895.06682
-2701.253020912769,4591.025959375616,1730329895.0706687
-2682.1199276590264,4545.249586731146,1730329895.074958
-2502.009570838162,4576.206752801747,1730329895.0798218
-2431.914500226319,4607.678008994819,1730329895.0828304
-2528.9881263957177,4370.503648579556,1730329895.086674
-2664.059718139138,4177.585742185801,1730329895.0908525
-2597.317409195591,4338.786523197475,1730329895.0946827
-2577.357301397002,4606.918049683339,1730329895.0989091
-2663.612683250032,4630.722657528241,1730329895.102695
-2651.252168566248,4399.717378582643,1730329895.1078043
