Fp1,C3,time_board
-28743.35989276885,727.1245988755941,1730328514.6863234
-28727.132526294296,735.1935786239599,1730328514.6894329
-28750.557154483457,674.7544616168096,1730328514.693421
-28795.193588160702,655.5543131297009,1730328514.697566
-28766.27043083554,700.481319484868,1730328514.7012749
-28734.039215330988,718.5862324936668,1730328514.7053635
-28748.232573060108,681.3482262311252,1730328514.7092094
-28784.241233377605,671.4016999485135,1730328514.7132835
-28782.87777696584,718.7650464493092,1730328514.7172189
-28738.7330816666,736.0876484021721,1730328514.7211752
-28741.30353227896,680.3647494750917,1730328514.7252176
-28795.55121607199,646.0324699917401,1730328514.7293477
-28787.370477601347,701.0624648407061,1730328514.7332318
-28728.898314106267,747.6882037744765,1730328514.737574
-28729.390052484283,702.157700319016,1730328514.7413204
-28766.7398174691,658.2141707198824,1730328514.7447374
-28771.388980315805,711.7465986903428,1730328514.749444
-28742.599933457368,751.8009247542531,1730328514.7534337
-28725.813773371432,708.125616088583,1730328514.757424
-28740.45416598966,664.6067696341001,1730328514.7614567
-28764.88462267931,693.1722990479826,1730328514.7654662
-28756.770939442034,740.6027007821442,1730328514.7694929
-28709.29583421896,725.1129418746165,1730328514.7724652
-28764.88462267931,664.1373830005388,1730328514.7764864
-28827.13423098734,666.193743490427,1730328514.7814546
-28769.42202680374,723.8835959295745,1730328514.7855225
-28713.028575543,744.1119246616274,1730328514.789526
-28742.68934043519,689.7524821463206,1730328514.793496
-28788.55512005748,672.1393075155387,1730328514.7975185
-28775.12172163984,728.0186686538063,1730328514.8002985
-28740.78944215649,729.6503459990438,1730328514.8055255
-28754.31224755195,663.3997754335136,1730328514.8093147
-28792.98076545963,653.6991183399103,1730328514.813536
-28803.03905046452,700.0789880846725,1730328514.8173945
-28743.583410213403,727.9739651648957,1730328514.820573
-28730.0829565624,698.2461450393373,1730328514.8245723
-28783.481274066125,664.1820864894494,1730328514.828353
-28799.865102751864,703.6329154530663,1730328514.8326774
-28758.760244698555,734.7688954793091,1730328514.8373847
-28713.63207264329,710.1149213451054,1730328514.8413725
-28735.380319998305,675.8273453506644,1730328514.8456333
-28757.285029564504,712.9759446353847,1730328514.8485038
-28751.562982983945,754.2372648998816,1730328514.8526947
-28738.68837817769,715.7922644367534,1730328514.8564684
-28783.61538453285,644.0208129907624,1730328514.8605733
-28806.592977832912,668.0042347913069,1730328514.8656633
-28759.25198307657,754.8854654890854,1730328514.869692
-28727.7807268835,745.609491540133,1730328514.8736856
-28756.54742199748,677.5037261848124,1730328514.876666
-28796.802913761487,678.0178163072844,1730328514.8806672
-28770.047875648484,737.6969740029543,1730328514.884529
-28707.93237780719,737.0264216692951,1730328514.8886812
