Fp1,C3,time_board
-504.300058400638,8872.27909234513,1730330738.1829922
-478.8190697215879,8894.630836800437,1730330738.1860502
-547.3048147326488,8909.517098607672,1730330738.1900551
-586.7332919518104,8885.310159362574,1730330738.1941028
-527.2552999562383,8862.8913596739,1730330738.197984
-481.21070637830576,8882.158563394376,1730330738.2031007
-536.5759773941013,8901.13519443693,1730330738.206997
-591.5612687541567,8881.398604082895,1730330738.211141
-545.6954891318667,8852.60955722446,1730330738.2140045
-482.7529767457219,8872.144981878399,1730330738.2179909
-522.7625993207216,8898.207115913287,1730330738.2220232
-587.8955826634864,8884.751365751192,1730330738.2261207
-557.3183962486263,8855.13530434791,1730330738.2310307
-487.8715262259873,8863.494856774194,1730330738.2350235
-509.4409596253586,8897.290694390618,1730330738.2380235
-581.100652349073,8894.072043189055,1730330738.2420216
-570.3047597771597,8861.259682328664,1730330738.246048
-493.3700553619928,8864.344223063496,1730330738.2500856
-496.9686862192973,8894.720243778258,1730330738.254073
-573.9257423789195,8895.346092623007,1730330738.259048
-585.9286291514194,8859.203321838775,1730330738.263064
-511.8772997709871,8855.962318892756,1730330738.2661288
-487.80447099262136,8904.33149389404,1730330738.270046
-550.0540793006516,8920.894136535422,1730330738.2741091
-581.6147424715451,8873.754307479181,1730330738.2781444
-520.393314408459,8851.313156046052,1730330738.2822464
-490.1961076493392,8881.979749438733,1730330738.2870712
-552.780992124199,8901.314008392574,1730330738.2911203
-586.6438849739892,8872.010871411667,1730330738.294132
-532.329145947593,8850.8884729014,1730330738.298139
-484.2728953686829,8871.04974640009,1730330738.302165
-537.0900675165734,8892.641531543915,1730330738.3061714
-594.198774599883,8875.318929591052,1730330738.310184
-544.9131780759309,8852.56485373555,1730330738.314185
-482.9541424458197,8865.104182374977,1730330738.3191547
-513.5760323495904,8898.251819402198,1730330738.322225
-575.5350679797016,8896.128403678942,1730330738.3262093
-546.1425240209728,8891.501592576695,1730330738.3301752
-470.0124824061969,8936.987392543244,1730330738.334262
-491.02312219418553,8957.282776508662,1730330738.3382723
-570.0588905881514,8886.070118674055,1730330738.3422613
-563.4427742293805,8865.730031219726,1730330738.346214
-490.6431425384453,8850.307327545563,1730330738.34928
-489.5926105490459,8877.576455781038,1730330738.3542328
-561.006434083752,8891.680406532336,1730330738.3583665
-574.9762743683189,8855.090600859,1730330738.3622146
-503.60715432252346,8839.489083229195,1730330738.366334
-481.6577412674119,8874.670729001848,1730330738.3722887
-554.1444485359727,8890.13813616492,1730330738.3753152
-587.2697338187378,8864.433630041318,1730330738.379321
-518.426360896392,8864.880664930424,1730330738.3823416
-470.50422078421366,8911.819328286569,1730330738.3863325
-520.4380178973696,8942.552976912615,1730330738.3903751
-565.6779486749111,8896.575438568048,1730330738.394487
-524.10370398804,8865.528865519627,1730330738.3992963
-480.4060435779147,8892.865048988468,1730330738.402304
-524.5060353882355,8927.286735449641,1730330738.4053965
-583.6263994725227,8942.329459468063,1730330738.4103904
-551.4845909457912,8914.367427154473,1730330738.4143453
-482.685921512356,8912.33341840904,1730330738.418383
-496.4992995857358,8934.886328564446,1730330738.4223871
-568.4495649873692,8898.47533684675,1730330738.4263728
-570.5506289661681,8873.217865612252,1730330738.4303854
-492.6995030283336,8917.921354522867,1730330738.4334376
-475.7345289867556,8970.090326081554,1730330738.4373367
-570.5506289661681,8928.270212205674,1730330738.4424648
-579.06664360364,8837.186853550298,1730330738.4463732
-492.5430408171465,8866.154714364377,1730330738.4504511
-479.556677288613,8958.422715475883,1730330738.4543755
-558.2795212602045,8933.366409941484,1730330738.4584715
-576.6079517135563,8874.067231901554,1730330738.4614787
-507.9880962357636,8854.688269458804,1730330738.4654691
-474.4157760638924,8887.433575085828,1730330738.4704435
-542.7227071193108,8925.744465082225,1730330738.47441
-574.4174807569362,8930.326572695563,1730330738.4785795
-503.60715432252346,8938.52966291066,1730330738.4815035
-466.5703137600796,8912.512232364683,1730330738.4857552
-528.4846459012801,8918.52485162316,1730330738.4894657
