Fp1,C3,time_board
3447.644823508838,229.8429882339225,1730243670.157049
3428.6905442107377,182.4125864997609,1730243670.161142
3442.392163561841,194.0131418720653,1730243670.165171
3458.328957358475,238.85074124941127,1730243670.170055
3447.8236374644803,236.1014766814085,1730243670.1733596
3427.5506052435167,190.2356970591184,1730243670.176198
3438.771180960081,182.054958588476,1730243670.1801012
3455.423230579285,228.1889591442298,1730243670.1853683
3450.5281985435727,237.375526115361,1730243670.189139
3435.44077103624,197.65647621828035,1730243670.193074
3437.117151870388,182.9043248777777,1730243670.196168
3448.248320609131,218.0189154170651,1730243670.2000892
3457.323128857986,244.39397387432743,1730243670.204147
3430.4786837671622,204.31729606596187,1730243670.208146
3430.232814578153,171.2590660165627,1730243670.2131145
3449.924701443279,214.6885054932244,1730243670.2171035
3459.1783236477763,251.8594565224,1730243670.2211635
3442.4592187952067,217.9071566947885,1730243670.2241817
3437.608890248405,183.01608360005423,1730243670.2282453
3450.863474710402,208.2064996011853,1730243670.2322736
3463.4028033498294,247.99260473163187,1730243670.2364955
3444.2697100960863,226.78079924354543,1730243670.241196
3428.6234889773714,178.54573470899282,1730243670.2451615
3446.750753730625,195.04132211700943,1730243670.2491832
3458.507771314117,241.44354360622688,1730243670.2522862
3449.0529834095223,227.40664808829405,1730243670.2562315
3435.6195849918827,187.0617493464648,1730243670.26029
3441.63220425036,188.9392958807106,1730243670.2642896
3460.519428315095,235.1627034142856,1730243670.2702212
3455.691451512748,242.4940755956264,1730243670.273168
3429.517558755584,190.99565637059885,1730243670.2772305
3433.7643902020923,178.61278994235877,1730243670.280193
3454.2162363786983,222.55631954149243,1730243670.2842295
3452.226931122176,232.7263632686572,1730243670.2882085
3434.993736147134,197.72353145164627,1730243670.2922344
3437.25126233712,185.27360979004024,1730243670.2963624
3452.830428222469,222.26574686357344,1730243670.301442
3454.864436967902,242.0470407065202,1730243670.3042583
3444.895558940835,209.03351414603165,1730243670.308372
3442.705087984215,183.3066562779732,1730243670.3122673
3452.383393333363,211.15692986928585,1730243670.3164265
3464.386280105863,249.2666541655844,1730243670.3202846
3446.214311863698,218.8906334508221,1730243670.324444
3421.672096451772,172.4213567282387,1730243670.3293943
3448.3377275869525,198.21526982966304,1730243670.3324711
3466.6885097847594,241.39884011731627,1730243670.3363874
3446.7284019861704,226.0431916765204,1730243670.340514
3432.9820791461566,179.35039750938387,1730243670.3445015
3443.3979920623296,190.99565637059885,1730243670.3484216
3460.966463204201,237.66609879328,1730243670.352448
3447.1083816419105,229.8429882339225,1730243670.3575125
3427.260032565598,183.9548568671771,1730243670.360496
3442.5709775174832,186.14532782379723,1730243670.364358
3463.201637649732,228.8371597334337,1730243670.3683825
3453.5009805561285,230.96057545668788,1730243670.372548
3424.421361019774,190.59332497040333,1730243670.3764052
