Fp1,C3,time_board
3677.621922209493,-519.0522097411406,1730243045.845462
3680.8852768999673,-490.39727334943694,1730243045.8484652
3672.6821866848695,-460.848267179521,1730243045.852651
3686.7190822028015,-476.1368603869511,1730243045.856634
3691.703521216336,-511.5420236041575,1730243045.8605092
3693.759881706224,-493.5488693176353,1730243045.8645182
3690.4518235268383,-448.0854210955407,1730243045.869635
3678.5159919877046,-466.1232788709735,1730243045.8736694
3680.751166433235,-507.74222704675526,1730243045.8766787
3690.8988584159447,-495.8063955076213,1730243045.8804903
3685.221515324296,-460.53534275714674,1730243045.884495
3677.286646042663,-467.7326044717556,1730243045.8885016
3680.214724566308,-509.4409596253586,1730243045.8926811
3676.4149280089055,-509.619773581001,1730243045.896628
3682.181678078375,-464.4692497812808,1730243045.9016972
3674.7161954303024,-462.7481654582221,1730243045.9045117
3683.0980996010426,-501.14846243243966,1730243045.908626
3686.9202479029,-510.0668084701072,1730243045.9125433
3684.930942646378,-471.2641800956941,1730243045.916643
3682.338140289562,-453.4498397648144,1730243045.920585
3670.514067472705,-499.9414682318531,1730243045.9246323
3685.4450327688496,-516.4817591287803,1730243045.929655
3695.100986373543,-474.95221793081976,1730243045.9327323
3681.600532722537,-455.9532351438088,1730243045.936586
3685.266218813207,-486.1504419029286,1730243045.9406776
3691.144727604953,-517.1746632068948,1730243045.9446516
3694.9668759068095,-488.0279884371744,1730243045.9487965
3685.556791491126,-456.6461392219233,1730243045.9536066
3687.791965936657,-479.2214011217834,1730243045.9568136
3689.3118845596177,-503.9647822338084,1730243045.959718
3692.686997972369,-489.5702588045906,1730243045.964679
3686.875544413989,-460.3788805459596,1730243045.9687057
3684.662721712914,-466.7938312046327,1730243045.9727623
3682.5840094785694,-511.4749683707915,1730243045.976827
3688.082538614576,-502.48956709975806,1730243045.9807627
3694.9445241623553,-453.8745229094652,1730243045.9847991
3681.980512378277,-462.3234823135713,1730243045.9877295
3682.315788545107,-504.7917967786547,1730243045.9928253
3695.950352662844,-503.04836071114073,1730243045.9968567
3690.273009571196,-464.2904358256383,1730243046.0007665
3680.1923728218526,-462.1446683579288,1730243046.0047455
3677.666625698402,-501.5954973215458,1730243046.0087705
3687.434338025372,-512.3466864045484,1730243046.0127542
3690.5859339935705,-476.36037783150414,1730243046.0157804
3681.734643189269,-460.3565288015043,1730243046.019762
3684.7074252018247,-486.686883769856,1730243046.02491
3693.6481229839474,-508.4574828693251,1730243046.028823
3692.083500872076,-481.0318924226633,1730243046.032896
3686.137936846964,-451.9299211418535,1730243046.0369067
3677.174887320386,-486.2845523696605,1730243046.039991
3689.3118845596177,-514.9618405058194,1730243046.043937
3690.5188787602046,-497.2145554083056,1730243046.0479617
3682.2040298228303,-464.849229437021,1730243046.0528986
3671.1175645729977,-483.55763954611297,1730243046.0568335
3682.360492034017,-522.5167301317132,1730243046.0608332
3695.592724751559,-504.009485722719,1730243046.0639665
3690.407120037928,-456.4002700329149,1730243046.0678127
3676.0125966087103,-470.817145206588,1730243046.0718129
3680.01355886621,-518.3816574074814,1730243046.075848
3691.6364659829696,-509.5974218365457,1730243046.0809543
3678.8959716434447,-472.9182091853869,1730243046.0849683
3680.706462944325,-470.7053864843114,1730243046.0888824
3686.96495139181,-496.94633447484193,1730243046.0920007
3689.4459950263495,-505.976439234786,1730243046.095847
3683.567486234604,-473.1640783743952,1730243046.100016
3676.817259409101,-458.6801479673562,1730243046.1038904
3673.7103669298135,-497.3039623861269,1730243046.1079786
3680.2370763107633,-518.5381196186686,1730243046.1129496
3688.7754426926895,-479.7131394998002,1730243046.1170404
3685.668550213403,-460.6918049683339,1730243046.1199942
3678.046605354143,-493.6606280399118,1730243046.123973
3681.801698422634,-519.879224285987,1730243046.128016
3691.077672371587,-488.072691926085,1730243046.1320522
3683.992169379255,-461.0494328796188,1730243046.136026
3678.6053989655256,-489.1008721710292,1730243046.1409492
3683.813355423613,-520.9074045309311,1730243046.1450706
3688.440166525861,-497.7957007641436,1730243046.1481104
3684.215686823808,-465.8327061930545,1730243046.1520765
3674.53738147466,-486.5527733031241,1730243046.1561377
3671.654006439925,-524.1260557324953,1730243046.1600232
3691.859983427523,-511.0949887150513,1730243046.1640477
3687.836669425568,-466.01152014869695,1730243046.169114
3673.48684948526,-472.22530510727233,1730243046.172202
3676.258465797719,-513.3972183939479,1730243046.1760185
3689.602457237537,-510.5361951036686,1730243046.180156
3684.2603903127183,-473.34289233003767,1730243046.1840415
3674.53738147466,-465.1174503704847,1730243046.1880584
3676.370224519995,-500.9472967323419,1730243046.192231
3681.8464019115454,-520.3709626640037,1730243046.1960795
3680.5500007331375,-488.6761890263783,1730243046.2002184
3676.169058819897,-462.4799445247584,1730243046.2031713
3665.753145903724,-497.8627559975095,1730243046.2081487
3680.9299803888775,-521.3320876755819,1730243046.2120805
3690.675340971392,-483.3117703571046,1730243046.216142
3676.3925762644494,-459.4177555343813,1730243046.2200396
3669.5752942055815,-493.9959042067414,1730243046.2240736
3681.421718766895,-524.9754220217969,1730243046.2280695
3690.004788637733,-492.654799539423,1730243046.2321277
3681.4440705113498,-461.4741160242696,1730243046.2360845
3674.179753563375,-485.6810552693672,1730243046.2401593
3679.946503632844,-518.9180992744087,1730243046.243216
3685.0874048575647,-503.58480257806815,1730243046.2481513
3681.354663533528,-468.9843021612528,1730243046.2521353
3672.7492419182354,-471.6665114958896,1730243046.2561688
3671.072861084088,-515.4088753949255,1730243046.2601428
3680.2370763107633,-513.2854596716713,1730243046.26429
3683.4110240234168,-468.0902323830405,1730243046.2681549
3667.764802904702,-475.555715031113,1730243046.2711835
3672.145744817942,-515.3418201615597,1730243046.2762356
3691.032968882677,-513.8666050275094,1730243046.280352
3692.5752392500926,-469.3866335614483,1730243046.2843652
3675.3867477639615,-460.1106596124959,1730243046.2882483
3672.637483195959,-513.3525149050373,1730243046.292189
3685.48973625776,-523.0531719986406,1730243046.2962294
3691.412948538417,-475.8686394534874,1730243046.299314
3687.881372914478,-453.4274880203591,1730243046.303481
3674.3809192634726,-494.1076629290179,1730243046.3082523
3673.308035529618,-523.1202272320065,1730243046.3122163
3685.333274046573,-491.91719197239786,1730243046.3162208
3678.046605354143,-456.51202875519147,1730243046.320243
3665.999015092733,-490.9337152163643,1730243046.3243468
3677.845439654045,-521.6450120979563,1730243046.32725
3688.2837043146737,-492.0960059280403,1730243046.3313608
3674.3362157745614,-460.04360437913,1730243046.3363273
3663.2497505247297,-482.3059418566158,1730243046.3403516
3681.8464019115454,-518.1134364740177,1730243046.3444216
3688.507221759227,-504.3894653784592,1730243046.347354
3685.556791491126,-464.73747071474446,1730243046.3515203
3670.558770961615,-472.6499882519232,1730243046.355451
3670.514067472705,-513.5760323495904,1730243046.3594668
3685.221515324296,-509.105683458529,1730243046.36452
3681.332311789073,-470.7724417176773,1730243046.368513
3675.3643960195054,-466.95029341581983,1730243046.3723772
3670.558770961615,-511.1620439484172,1730243046.3754315
3689.6918642153582,-515.3641719060149,1730243046.3793216
3691.010617138221,-471.6441597514343,1730243046.383525
3671.363433762008,-462.88227592495394,1730243046.3873916
3671.095212828543,-501.17081417689496,1730243046.3915849
3678.180715820875,-522.2261574537943,1730243046.39642
3684.774480435191,-485.1669651468951,1730243046.4005969
3671.139916317453,-467.77730796066623,1730243046.403387
3671.4751924842826,-501.394331621448,1730243046.407557
3683.63454146797,-520.6615353419227,1730243046.4114606
3691.211782838319,-492.0289506946744,1730243046.4155693
3677.8677913985007,-465.8997614264204,1730243046.4195418
3676.593741964548,-484.02702617967446,1730243046.4245417
3676.973721620288,-520.0133347527188,1730243046.427461
3687.680207214381,-500.2543926542274,1730243046.4315684
3683.6792449568807,-471.53240102915777,1730243046.4355187
3674.0679948410975,-485.6140000360013,1730243046.4395297
3678.672454198892,-514.3583434055262,1730243046.4436245
3684.841535668557,-502.5342705886687,1730243046.447636
3679.454765254828,-467.35262481601535,1730243046.4526742
3674.135050074464,-479.0202354216856,1730243046.4555173
3675.945541375344,-514.6936195723557,1730243046.459513
3691.3458933050506,-511.944355004353,1730243046.4635017
3685.534439746671,-473.7452237302332,1730243046.4675205
3675.476154741783,-470.9289039288645,1730243046.4716384
3676.884314642467,-509.7091805588223,1730243046.475603
3685.914419402411,-523.3213929321042,1730243046.4806838
3687.657855469925,-476.9415231873421,1730243046.483612
3673.4421459963496,-464.4916015257361,1730243046.4875383
3674.58208496357,-500.3214478875933,1730243046.4917507
3689.244829326252,-520.7062388308333,1730243046.4955404
3684.461556012816,-487.1786221478727,1730243046.4997067
3674.44797449684,-461.3847090464484,1730243046.5035336
3668.502410471727,-488.2962093706381,1730243046.506666
3677.0407768536543,-525.7577330777327,1730243046.5107372
3693.15638460593,-497.8404042530542,1730243046.514737
3687.9037246589337,-457.6072642335015,1730243046.5197456
3672.525724473682,-484.8987442134314,1730243046.5237684
3676.034948353165,-521.6450120979563,1730243046.5276418
3683.880410656978,-505.6635148124117,1730243046.53167
3681.511125744716,-468.17963936086176,1730243046.53463
3669.463535483305,-479.8248982220768,1730243046.5387511
3667.183657548864,-521.3544394200372,1730243046.542762
3685.4226810243945,-515.2300614392831,1730243046.5477493
3685.579143235581,-480.0260639221745,1730243046.5517547
3685.4450327688496,-486.7092355143113,1730243046.555776
3701.4265300543934,-519.3874859079702,1730243046.559794
3706.2545068567406,-517.1523114624395,1730243046.5626628
3693.2681433282073,-480.3613400890041,1730243046.5666797
3649.3469654735286,-462.6811102248562,1730243046.5706894
3658.667642911392,-509.4409596253586,1730243046.5758555
3707.394445823961,-530.7421720912662,1730243046.5797472
