Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board,time_marker,marker
2568.5730658260663,-187500.02235174447,368.3120451345498,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.568246,1730243930.5670557,5000
2585.381577656457,-187500.02235174447,389.8144233005552,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.5722868,1730243930.5670557,5000
2596.8033190731194,-187500.02235174447,437.334232012538,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.576255,1730243930.5670557,5000
2582.274685177169,-187500.02235174447,417.6199934029572,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.580259,1730243930.5670557,5000
2565.846153002519,-187500.02235174447,367.3509201229716,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.5852468,1730243930.5670557,5000
2574.228057173259,-187500.02235174447,376.98452198320894,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.589348,1730243930.5670557,5000
2600.3125429526026,-187500.02235174447,431.5674819430688,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.593249,1730243930.5670557,5000
2584.5098596227003,-187500.02235174447,425.3313452400381,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.5962749,1730243930.5670557,5000
2564.527400079656,-187500.02235174447,371.9777312252201,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6003156,1730243930.5670557,5000
2578.452536875312,-187500.02235174447,369.6978532907788,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.604306,1730243930.5670557,5000
2594.4340341608568,-187500.02235174447,422.62678416094593,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6082327,1730243930.5670557,5000
2580.486545620745,-187500.02235174447,426.0018975736973,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6133327,1730243930.5670557,5000
2569.4000803709127,-187500.02235174447,381.9466092522871,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6172595,1730243930.5670557,5000
2573.6692635618765,-187500.02235174447,367.4850305897034,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6212692,1730243930.5670557,5000
2594.277571949669,-187500.02235174447,413.0155340451639,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6242838,1730243930.5670557,5000
2589.9636852697954,-187500.02235174447,434.11558081097377,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.628281,1730243930.5670557,5000
2572.864600761485,-187500.02235174447,387.6686558328457,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6323557,1730243930.5670557,5000
2571.7693652831754,-187500.02235174447,364.0652136880414,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6363046,1730243930.5670557,5000
2582.587609599544,-187500.02235174447,402.6443246179014,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6413648,1730243930.5670557,5000
2594.0540545051163,-187500.02235174447,438.8317988910436,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243930.6453753,1730243930.5670557,5000
