Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board,time_marker,marker
3677.621922209493,-105223.94391583728,-519.0522097411406,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.845462,1730243045.843918,2000
3680.8852768999673,-105300.2080679188,-490.39727334943694,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.8484652,1730243045.843918,2000
3672.6821866848695,-105283.19839038832,-460.848267179521,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.852651,1730243045.843918,2000
3686.7190822028015,-105256.28689006412,-476.1368603869511,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.856634,1730243045.843918,2000
3691.703521216336,-105334.98738229123,-511.5420236041575,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.8605092,1730243045.843918,2000
3693.759881706224,-105320.48110013976,-493.5488693176353,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.8645182,1730243045.843918,2000
3690.4518235268383,-105353.27110925569,-448.0854210955407,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.869635,1730243045.843918,2000
3678.5159919877046,-105380.629644469,-466.1232788709735,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.8736694,1730243045.843918,2000
3680.751166433235,-105369.1631995634,-507.74222704675526,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.8766787,1730243045.843918,2000
3690.8988584159447,-105431.27869740472,-495.8063955076213,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.8804903,1730243045.843918,2000
3685.221515324296,-105396.49938303223,-460.53534275714674,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.884495,1730243045.843918,2000
3677.286646042663,-105390.77733645168,-467.7326044717556,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730243045.8885016,1730243045.843918,2000
